time_s,C1(mol/m^3),C2(mol/m^3),J1(mol/s),J2(mol/s),J_left_2D(mol/(m s)),J_right_2D(mol/(m s)),J_left_total(mol/s),J_right_total(mol/s),Int_C_domain(mol),balance(mol),target(mol),residual(mol),relative_residual
34740.0,0.0199470433809614,4.617766752694857e-05,-3.482282488714702e-13,3.482282488714312e-13,-6.964564977429403e-11,6.964564977428624e-11,-3.482282488714702e-13,3.482282488714312e-13,4.998305262121984e-09,5.003303567384209e-06,5e-06,3.3035673842085915e-09,0.0006607134768417183
34770.0,0.019947001593747026,4.621945474132544e-05,-3.4822678647393484e-13,3.4822678647389556e-13,-6.964535729478697e-11,6.964535729477911e-11,-3.4822678647393484e-13,3.4822678647389556e-13,4.998305262121982e-09,5.00330356738421e-06,5e-06,3.3035673842094385e-09,0.0006607134768418876
34800.0,0.019946959806708135,4.626124178021534e-05,-3.4822532408254144e-13,3.482253240825014e-13,-6.964506481650828e-11,6.964506481650028e-11,-3.4822532408254144e-13,3.482253240825014e-13,4.998305262121986e-09,5.00330356738421e-06,5e-06,3.3035673842094385e-09,0.0006607134768418876
34830.0,0.019946918019844728,4.630302864361901e-05,-3.4822386169728747e-13,3.482238616972487e-13,-6.96447723394575e-11,6.964477233944974e-11,-3.4822386169728747e-13,3.482238616972487e-13,4.998305262121996e-09,5.003303567384209e-06,5e-06,3.3035673842085915e-09,0.0006607134768417183
34860.0,0.01994687623315681,4.6344815331537184e-05,-3.482223993181762e-13,3.482223993181371e-13,-6.964447986363524e-11,6.964447986362742e-11,-3.482223993181762e-13,3.482223993181371e-13,4.998305262121979e-09,5.003303567384208e-06,5e-06,3.3035673842077444e-09,0.0006607134768415488
34890.0,0.019946834446644374,4.6386601843970615e-05,-3.4822093694520444e-13,3.482209369451671e-13,-6.964418738904089e-11,6.964418738903342e-11,-3.4822093694520444e-13,3.482209369451671e-13,4.998305262121986e-09,5.003303567384209e-06,5e-06,3.3035673842085915e-09,0.0006607134768417183
34920.0,0.019946792660307428,4.642838818092001e-05,-3.482194745783762e-13,3.482194745783382e-13,-6.964389491567524e-11,6.964389491566764e-11,-3.482194745783762e-13,3.482194745783382e-13,4.998305262121979e-09,5.003303567384209e-06,5e-06,3.3035673842085915e-09,0.0006607134768417183
34950.0,0.019946750874145963,4.647017434238613e-05,-3.4821801221769045e-13,3.4821801221765067e-13,-6.964360244353809e-11,6.964360244353014e-11,-3.4821801221769045e-13,3.4821801221765067e-13,4.99830526212198e-09,5.00330356738421e-06,5e-06,3.3035673842094385e-09,0.0006607134768418876
34980.0,0.019946709088159976,4.6511960328369705e-05,-3.482165498631439e-13,3.4821654986310427e-13,-6.964330997262878e-11,6.964330997262085e-11,-3.482165498631439e-13,3.4821654986310427e-13,4.998305262121988e-09,5.003303567384208e-06,5e-06,3.3035673842077444e-09,0.0006607134768415488
35010.0,0.019946667302349477,4.6553746138871465e-05,-3.48215087514737e-13,3.482150875146993e-13,-6.964301750294739e-11,6.964301750293986e-11,-3.48215087514737e-13,3.482150875146993e-13,4.9983052621219894e-09,5.003303567384209e-06,5e-06,3.3035673842085915e-09,0.0006607134768417183
35040.0,0.019946625516714455,4.6595531773892157e-05,-3.4821362517247585e-13,3.4821362517243536e-13,-6.964272503449517e-11,6.964272503448707e-11,-3.4821362517247585e-13,3.4821362517243536e-13,4.998305262121996e-09,5.003303567384209e-06,5e-06,3.3035673842085915e-09,0.0006607134768417183
35070.0,0.019946583731254918,4.663731723343252e-05,-3.482121628363499e-13,3.4821216283631246e-13,-6.964243256726998e-11,6.964243256726249e-11,-3.482121628363499e-13,3.4821216283631246e-13,4.998305262121981e-09,5.00330356738421e-06,5e-06,3.3035673842094385e-09,0.0006607134768418876
35100.0,0.01994654194597086,4.667910251749327e-05,-3.4821070050636963e-13,3.4821070050633095e-13,-6.964214010127392e-11,6.964214010126619e-11,-3.4821070050636963e-13,3.4821070050633095e-13,4.998305262121989e-09,5.00330356738421e-06,5e-06,3.3035673842094385e-09,0.0006607134768418876
35130.0,0.019946500160862277,4.672088762607517e-05,-3.4820923818252917e-13,3.482092381824904e-13,-6.964184763650583e-11,6.964184763649808e-11,-3.4820923818252917e-13,3.482092381824904e-13,4.9983052621219936e-09,5.00330356738421e-06,5e-06,3.3035673842094385e-09,0.0006607134768418876
35160.0,0.019946458375929173,4.6762672559178946e-05,-3.4820777586482936e-13,3.4820777586479084e-13,-6.964155517296587e-11,6.964155517295817e-11,-3.4820777586482936e-13,3.4820777586479084e-13,4.998305262121993e-09,5.003303567384211e-06,5e-06,3.3035673842102855e-09,0.0006607134768420571
